CustomerID,Recency,Frequency,Monetary,Diversity,Cluster,Segment
15667,40,1,301.32000000000005,13,2,Potential Loyalists
15668,218,1,76.32000000000001,1,2,Lost / At Risk
15669,40,4,684.34,31,1,Champions
15670,297,1,173.05,12,2,Lost / At Risk
15671,19,7,2657.13,52,3,Champions
15673,88,4,2881.02,107,1,Loyal Customers
15674,73,5,2446.6,88,1,Loyal Customers
15675,81,3,323.69,20,2,Lost / At Risk
15676,19,3,3435.76,191,1,Champions
15677,49,1,657.23,33,0,Potential Loyalists
15678,53,1,352.7,12,2,Need Attention
15679,24,4,781.28,98,1,Champions
15680,9,3,1333.68,61,0,Champions
15681,25,5,1426.16,32,1,Champions
15683,117,1,193.75,10,2,Lost / At Risk
15687,9,9,2993.1,119,3,Champions
15689,120,2,254.1,8,2,Lost / At Risk
15690,4,2,239.76,19,0,Potential Loyalists
15691,252,1,136.8,2,2,Lost / At Risk
15692,28,1,191.04,12,0,Potential Loyalists
15694,1,14,6479.4,42,3,Champions
15695,267,2,409.98,22,2,Lost / At Risk
15696,33,8,2736.46,140,3,Champions
15699,18,1,309.65,18,0,Potential Loyalists
15700,172,2,696.68,85,1,Loyal Customers
15701,2,4,1542.14,193,3,Champions
15703,265,1,211.5,5,2,Lost / At Risk
15704,140,4,2293.62,79,1,Loyal Customers
15705,201,1,143.1,6,2,Lost / At Risk
15706,64,4,1060.56,50,1,Loyal Customers
15707,35,4,945.58,126,1,Champions
15708,41,7,3364.2400000000002,124,3,Champions
15709,284,1,133.25,6,2,Lost / At Risk
15712,9,5,1072.3600000000001,41,0,Champions
15713,143,2,356.7,18,2,Lost / At Risk
15714,12,2,330.88,34,0,Potential Loyalists
15716,146,4,1118.81,101,1,Loyal Customers
15717,234,1,150.3,7,2,Lost / At Risk
15719,33,13,5045.61,299,3,Champions
15720,24,1,598.73,128,0,Potential Loyalists
15721,12,1,507.08000000000004,80,0,Potential Loyalists
15722,36,5,2222.56,45,1,Champions
15723,365,1,203.10000000000002,37,2,Lost / At Risk
15724,201,2,218.25,11,2,Lost / At Risk
15725,15,1,415.25,32,0,Potential Loyalists
15727,17,7,5178.96,213,3,Champions
15729,213,1,85.0,5,2,Lost / At Risk
15730,66,3,1120.88,68,1,Loyal Customers
15732,212,2,294.12,13,2,Lost / At Risk
15733,283,1,162.3,10,2,Lost / At Risk
15734,115,2,1339.45,25,1,Loyal Customers
15737,15,8,1205.1200000000001,60,3,Champions
15738,19,16,4812.42,46,3,Champions
15739,66,1,449.12,8,2,Need Attention
15740,49,1,154.88,9,2,Potential Loyalists
15743,16,4,784.46,59,1,Champions
15744,78,1,34.8,3,2,Lost / At Risk
15745,19,4,1094.5900000000001,57,1,Champions
15746,134,1,196.88,28,2,Lost / At Risk
15747,13,3,974.04,52,0,Champions
15748,40,1,149.31,19,2,Potential Loyalists
15749,235,3,44534.3,5,1,Loyal Customers
15750,3,8,2465.48,214,3,Champions
15752,40,7,2637.38,236,3,Champions
15753,305,1,79.2,1,2,Lost / At Risk
15754,51,3,458.57,24,0,Potential Loyalists
15755,10,6,2364.25,127,3,Champions
15756,61,4,532.96,160,1,Need Attention
15757,66,2,714.42,43,1,Loyal Customers
15758,25,1,205.25,9,0,Potential Loyalists
15759,218,3,253.04000000000002,5,2,Lost / At Risk
15762,65,2,583.75,37,1,Need Attention
15763,32,2,1086.92,58,1,Champions
15764,88,6,3279.9700000000003,150,1,Loyal Customers
15766,64,1,315.06,11,2,Need Attention
15768,116,3,621.83,23,1,Lost / At Risk
15769,7,26,56252.72,26,3,Champions
15773,6,1,635.6800000000001,10,0,Potential Loyalists
15774,69,1,270.8,25,2,Need Attention
15775,245,1,104.9,7,2,Lost / At Risk
15776,133,1,241.62,18,2,Lost / At Risk
15777,241,4,1047.1100000000001,18,1,Loyal Customers
15780,184,3,475.28000000000003,26,2,Lost / At Risk
15781,25,3,345.46000000000004,20,0,Potential Loyalists
15782,10,3,2614.74,34,0,Champions
15783,11,1,246.3,14,0,Potential Loyalists
15785,33,5,2328.9700000000003,58,1,Champions
15786,46,3,4932.2,257,1,Champions
15787,26,3,948.05,156,1,Champions
15789,358,1,351.3,25,2,Lost / At Risk
15790,10,1,220.85,34,0,Potential Loyalists
15791,44,2,1612.69,66,1,Champions
15793,15,3,965.61,6,0,Champions
15795,150,1,610.01,42,2,Lost / At Risk
15796,1,8,2711.56,70,3,Champions
15797,113,4,2207.4,8,1,Loyal Customers
15799,76,3,884.14,94,1,Loyal Customers
15800,107,2,699.08,116,1,Loyal Customers
15801,46,3,1063.95,61,1,Champions
15802,143,1,451.42,1,2,Lost / At Risk
15803,51,1,415.82000000000005,8,2,Potential Loyalists
15804,1,13,4206.39,170,3,Champions
15805,23,17,5528.4800000000005,220,3,Champions
15806,46,3,784.58,24,1,Champions
15807,50,3,903.9,48,1,Champions
15808,306,4,3734.9700000000003,142,1,Loyal Customers
15809,36,5,515.77,31,1,Potential Loyalists
15810,79,4,1391.98,66,1,Loyal Customers
15811,22,6,2218.62,117,3,Champions
15812,107,5,1801.14,36,1,Loyal Customers
15813,208,2,1303.9099999999999,40,1,Loyal Customers
15814,17,4,1945.3300000000002,63,1,Champions
15815,64,5,2100.6,33,1,Loyal Customers
15819,49,4,1905.45,96,1,Champions
15820,320,1,206.98,17,2,Lost / At Risk
15821,44,2,570.96,57,1,Potential Loyalists
15822,3,2,885.47,28,0,Champions
15823,372,1,15.0,1,2,Lost / At Risk
15825,172,1,532.94,20,2,Lost / At Risk
15826,56,3,1654.31,64,1,Loyal Customers
15827,73,14,1836.09,72,3,Loyal Customers
15829,99,2,636.14,44,1,Lost / At Risk
15830,38,1,576.0,39,0,Potential Loyalists
15831,58,3,801.76,63,1,Loyal Customers
15832,254,1,836.79,54,1,Lost / At Risk
15834,70,4,2233.75,242,1,Loyal Customers
15835,44,4,954.09,47,1,Champions
15836,50,1,137.37,10,2,Potential Loyalists
15837,65,1,391.98,24,2,Need Attention
15838,11,19,33643.08,54,3,Champions
15839,33,3,1048.49,56,1,Champions
15840,59,2,355.56,26,0,Need Attention
15841,73,4,1224.06,36,1,Loyal Customers
15843,304,1,118.95,8,2,Lost / At Risk
15844,46,1,130.73999999999998,11,2,Potential Loyalists
15845,18,8,3711.77,97,3,Champions
15847,38,2,389.27,22,0,Potential Loyalists
15850,19,2,238.85,87,0,Potential Loyalists
15852,187,2,160.71,22,2,Lost / At Risk
15853,52,1,110.8,29,2,Need Attention
15854,4,12,2974.65,105,3,Champions
15855,137,5,712.24,59,1,Loyal Customers
15856,4,27,16387.57,295,3,Champions
15857,19,1,297.0,14,0,Potential Loyalists
15858,16,5,1438.85,145,3,Champions
15860,41,8,977.21,105,1,Champions
15861,12,8,3165.36,339,3,Champions
15862,8,4,832.88,142,3,Champions
15863,26,2,68.84,18,0,Potential Loyalists
15864,22,6,1936.32,16,1,Champions
15865,41,3,895.13,37,1,Champions
15866,101,1,230.53,43,2,Lost / At Risk
15867,5,15,3812.64,302,3,Champions
15869,277,2,149.64,13,2,Lost / At Risk
15870,33,1,354.09000000000003,68,0,Potential Loyalists
15872,15,2,360.93,101,0,Potential Loyalists
15874,64,7,4405.88,110,3,Loyal Customers
15877,2,2,493.28,122,0,Potential Loyalists
15880,369,1,343.28,95,2,Lost / At Risk
15881,312,5,501.39,26,1,Lost / At Risk
15882,199,4,516.36,23,1,Lost / At Risk
15883,2,2,396.48,42,0,Potential Loyalists
15885,93,3,379.35,18,2,Lost / At Risk
15886,60,1,181.09,12,2,Need Attention
15888,81,1,168.31,11,2,Lost / At Risk
15889,157,2,446.87,79,1,Lost / At Risk
15891,227,1,524.52,60,2,Lost / At Risk
15894,253,2,263.55,35,2,Lost / At Risk
15895,150,1,179.17,11,2,Lost / At Risk
15897,194,2,222.05,17,2,Lost / At Risk
15898,1,5,1388.88,70,3,Champions
15899,369,1,56.25,4,2,Lost / At Risk
15900,24,1,351.11,44,0,Potential Loyalists
15901,17,3,363.88,102,0,Potential Loyalists
15903,10,7,5126.76,46,3,Champions
15904,8,1,164.68,30,0,Potential Loyalists
15906,20,7,1567.69,113,3,Champions
15907,4,3,967.45,175,3,Champions
15909,174,1,191.94,7,2,Lost / At Risk
15910,1,8,1232.18,215,3,Champions
15912,178,2,264.62,19,2,Lost / At Risk
15916,16,8,1528.09,124,3,Champions
15917,248,1,123.1,12,2,Lost / At Risk
15918,191,2,334.23,33,2,Lost / At Risk
15919,20,2,639.89,103,1,Potential Loyalists
15920,154,4,167.5,53,1,Lost / At Risk
15921,173,1,336.03000000000003,24,2,Lost / At Risk
15922,373,1,369.5,11,2,Lost / At Risk
15923,373,1,127.08,21,2,Lost / At Risk
15925,194,1,207.15,12,2,Lost / At Risk
15930,67,1,426.63,21,2,Need Attention
15932,4,8,2495.87,93,3,Champions
15933,21,3,1107.46,63,1,Champions
15935,239,2,416.86,12,2,Lost / At Risk
15937,64,1,145.35000000000002,7,2,Need Attention
15938,112,5,404.58000000000004,13,2,Lost / At Risk
15939,90,15,6115.01,28,3,Loyal Customers
15940,311,1,35.8,1,2,Lost / At Risk
15942,134,1,337.44,14,2,Lost / At Risk
15944,277,1,325.1,6,2,Lost / At Risk
15945,365,1,181.0,2,2,Lost / At Risk
15947,83,1,1708.24,29,1,Lost / At Risk
15948,8,2,955.24,51,0,Champions
15949,17,2,364.72,12,0,Potential Loyalists
15950,32,4,1765.51,86,1,Champions
15951,9,2,708.22,36,0,Champions
15952,34,4,806.57,65,1,Champions
15953,15,8,1659.3799999999999,63,3,Champions
15955,24,14,4416.26,137,3,Champions
15957,32,1,428.89,40,0,Potential Loyalists
15958,74,1,104.35,7,2,Need Attention
15963,20,2,470.76,26,0,Potential Loyalists
15965,17,4,845.64,88,1,Champions
15967,23,2,418.83,73,0,Potential Loyalists
15969,3,3,666.1,20,0,Potential Loyalists
15970,304,1,314.09999999999997,11,2,Lost / At Risk
15971,18,12,4199.85,10,3,Champions
15973,367,1,307.82000000000005,4,2,Lost / At Risk
15974,39,7,3442.15,141,3,Champions
15975,84,1,371.01,24,2,Lost / At Risk
15976,165,2,430.94,83,1,Lost / At Risk
15977,17,2,1054.73,48,0,Champions
15978,77,1,1098.78,49,1,Lost / At Risk
15980,89,3,2398.86,40,1,Loyal Customers
15981,25,8,3408.48,53,3,Champions
15983,22,4,1475.02,82,1,Champions
15984,3,10,2837.67,217,3,Champions
15985,123,2,1142.42,29,1,Loyal Customers
15986,30,1,168.12,14,2,Potential Loyalists
15987,12,7,1451.28,110,3,Champions
15988,19,1,158.03,26,0,Potential Loyalists
15990,44,2,792.11,52,1,Champions
15992,4,1,41.989999999999995,3,0,Potential Loyalists
15993,9,7,2797.57,335,3,Champions
15994,55,1,427.07,31,0,Need Attention
15996,88,6,1060.68,103,1,Loyal Customers
15998,37,5,3089.97,370,3,Champions
16000,3,3,12393.7,9,3,Champions
16003,30,5,2735.37,82,1,Champions
16005,12,4,615.39,173,1,Potential Loyalists
16006,211,1,101.4,8,2,Lost / At Risk
16007,48,4,1701.94,221,1,Champions
16008,24,3,478.78,29,0,Potential Loyalists
16009,22,4,992.71,68,1,Champions
16010,246,3,407.5,62,1,Lost / At Risk
16011,8,16,3362.71,99,3,Champions
16012,35,3,1415.29,87,1,Champions
16013,4,47,37130.6,30,3,Champions
16014,38,3,662.38,123,1,Potential Loyalists
16015,4,3,705.39,146,0,Champions
16016,3,8,1508.76,156,3,Champions
16017,47,1,211.88,26,2,Potential Loyalists
16018,39,2,408.9,26,0,Potential Loyalists
16019,47,9,3786.24,133,3,Champions
16020,17,3,851.01,42,0,Champions
16022,260,1,628.28,68,1,Lost / At Risk
16023,46,3,719.81,90,1,Champions
16024,12,1,251.24,61,0,Potential Loyalists
16025,30,1,439.65999999999997,28,0,Potential Loyalists
16026,43,1,236.09,30,0,Potential Loyalists
16027,92,6,934.62,11,1,Loyal Customers
16029,39,63,81024.84,44,3,Champions
16030,310,1,331.24,28,2,Lost / At Risk
16031,92,2,548.94,91,1,Lost / At Risk
16033,6,20,8816.4,538,3,Champions
16034,196,3,437.70000000000005,18,2,Lost / At Risk
16036,87,2,758.9200000000001,55,1,Loyal Customers
16037,270,3,855.02,37,1,Loyal Customers
16038,8,3,471.78,24,0,Potential Loyalists
16040,65,3,1313.55,57,1,Loyal Customers
16041,31,3,3166.4,6,0,Champions
16042,22,5,1197.27,68,1,Champions
16043,38,4,773.99,30,1,Champions
16045,120,4,1340.7,71,1,Loyal Customers
16048,373,2,256.44,8,2,Lost / At Risk
16049,40,3,1111.79,248,1,Champions
16050,174,1,137.9,10,2,Lost / At Risk
16052,54,1,362.06,34,0,Need Attention
16053,33,2,1511.95,81,1,Champions
16054,145,1,783.9,70,1,Lost / At Risk
16055,221,1,134.8,8,2,Lost / At Risk
16056,45,1,664.85,66,1,Potential Loyalists
16057,16,7,2263.12,109,3,Champions
16059,66,6,1459.8600000000001,126,1,Loyal Customers
16062,10,4,1153.62,50,0,Champions
16063,260,1,335.32,23,2,Lost / At Risk
16065,365,1,372.09,71,2,Lost / At Risk
16066,17,5,1521.87,77,1,Champions
16070,22,2,852.15,32,0,Champions
16071,45,1,326.24,21,2,Potential Loyalists
16072,288,1,584.3199999999999,23,2,Lost / At Risk
16073,297,1,122.4,1,2,Lost / At Risk
16076,3,10,2234.73,71,3,Champions
16078,284,1,79.2,1,2,Lost / At Risk
16079,17,3,1352.0,18,0,Champions
16080,82,2,217.16,10,2,Lost / At Risk
16081,56,5,2806.9,175,1,Loyal Customers
16083,101,2,1317.62,31,1,Loyal Customers
16084,299,1,436.18,38,2,Lost / At Risk
16085,23,5,981.51,123,1,Champions
16086,59,5,1121.39,24,1,Loyal Customers
16091,155,2,315.06,16,2,Lost / At Risk
16092,115,3,817.86,37,1,Loyal Customers
16093,107,1,17.0,1,2,Lost / At Risk
16094,12,4,1078.23,48,0,Champions
16096,264,1,320.62,12,2,Lost / At Risk
16097,240,1,185.04999999999998,10,2,Lost / At Risk
16098,88,7,2005.63,34,1,Loyal Customers
16099,50,3,731.9,29,1,Champions
16101,71,1,1290.7,76,1,Need Attention
16102,42,3,1842.14,41,1,Champions
16103,7,6,1429.64,30,0,Champions
16104,62,1,302.36,28,2,Need Attention
16105,249,1,336.96,13,2,Lost / At Risk
16106,66,1,108.38,6,2,Need Attention
16107,18,7,3204.1600000000003,16,3,Champions
16108,85,1,842.5,48,1,Lost / At Risk
16109,219,2,611.88,18,2,Lost / At Risk
16110,45,3,1337.48,283,1,Champions
16112,143,4,195.74,15,2,Lost / At Risk
16113,183,1,161.38,30,2,Lost / At Risk
16114,171,1,135.75000000000003,8,2,Lost / At Risk
16115,10,8,1667.97,169,3,Champions
16116,212,1,612.78,34,2,Lost / At Risk
16117,190,1,232.21,30,2,Lost / At Risk
16119,8,2,423.36,14,0,Potential Loyalists
16120,59,4,1309.14,26,1,Loyal Customers
16121,57,2,867.11,170,1,Loyal Customers
16122,73,4,684.42,26,1,Loyal Customers
16123,52,1,307.78000000000003,16,2,Need Attention
16124,317,1,249.0,11,2,Lost / At Risk
16125,367,1,289.35,13,2,Lost / At Risk
16126,29,4,6287.77,57,1,Champions
16127,39,1,656.25,40,0,Potential Loyalists
16128,18,5,1880.22,76,1,Champions
16131,52,6,3506.54,55,1,Loyal Customers
16133,4,33,14589.04,219,3,Champions
16134,22,2,618.09,34,0,Potential Loyalists
16135,263,1,517.55,21,2,Lost / At Risk
16136,60,3,709.38,35,1,Loyal Customers
16139,19,3,635.4100000000001,25,0,Potential Loyalists
16140,66,2,725.1800000000001,32,1,Loyal Customers
16141,88,1,620.4,30,2,Lost / At Risk
16142,250,1,535.34,37,2,Lost / At Risk
16143,3,6,2424.94,75,3,Champions
16144,247,1,175.2,1,2,Lost / At Risk
16145,9,11,3799.4900000000002,134,3,Champions
16146,157,3,734.13,26,1,Loyal Customers
16147,134,1,375.0,22,2,Lost / At Risk
16148,296,1,76.32000000000001,1,2,Lost / At Risk
16149,5,2,280.52,18,0,Potential Loyalists
16150,43,5,2053.02,91,1,Champions
16152,269,1,1829.04,29,1,Lost / At Risk
16153,50,5,1824.23,78,1,Champions
16156,9,9,3122.04,108,3,Champions
16157,16,3,656.69,12,0,Potential Loyalists
16159,282,1,348.2,14,2,Lost / At Risk
16160,65,2,1025.44,20,1,Loyal Customers
16161,2,19,5575.56,286,3,Champions
16162,252,1,37.4,2,2,Lost / At Risk
16163,232,2,856.6,5,2,Loyal Customers
16164,17,3,822.48,27,0,Champions
16168,11,27,3787.6,57,3,Champions
16169,8,4,1822.97,71,3,Champions
16170,51,6,1885.05,106,1,Champions
16171,59,1,73.19999999999999,3,2,Need Attention
16172,95,5,1140.21,52,1,Loyal Customers
16173,16,6,1418.32,70,3,Champions
16174,126,3,1009.55,19,1,Loyal Customers
16175,94,4,1037.5900000000001,45,1,Loyal Customers
16177,50,1,331.95,15,2,Potential Loyalists
16178,138,1,197.9,8,2,Lost / At Risk
16179,61,1,215.83,11,2,Need Attention
16180,100,8,10254.18,90,3,Loyal Customers
16181,73,1,305.54,11,2,Need Attention
16182,72,4,6617.65,17,1,Loyal Customers
16183,67,1,338.71000000000004,15,2,Need Attention
16184,64,6,1158.79,26,1,Loyal Customers
16185,17,2,529.41,31,0,Potential Loyalists
16186,23,12,4006.94,87,3,Champions
16187,32,15,6911.4400000000005,160,3,Champions
16188,45,4,981.86,65,1,Champions
16189,16,2,215.48,9,0,Potential Loyalists
16190,40,1,215.08,6,2,Potential Loyalists
16191,3,13,5180.52,65,3,Champions
16193,237,1,314.45,19,2,Lost / At Risk
16198,75,1,400.68100000000004,15,2,Need Attention
16200,4,2,1080.6200000000001,149,0,Champions
16201,3,4,1863.47,74,3,Champions
16202,361,1,365.27,18,2,Lost / At Risk
16203,59,4,592.9,27,1,Need Attention
16204,23,1,405.71,45,0,Potential Loyalists
16205,31,4,761.38,73,1,Champions
16206,55,4,537.0600000000001,52,1,Need Attention
16207,25,1,394.38,19,0,Potential Loyalists
16208,45,2,664.26,61,1,Potential Loyalists
16209,89,5,2262.62,37,1,Loyal Customers
16210,2,18,21086.3,74,3,Champions
16211,89,1,547.02,23,2,Lost / At Risk
16212,19,2,690.34,40,0,Champions
16213,79,1,159.0,6,2,Lost / At Risk
16214,171,3,1062.75,36,1,Loyal Customers
16215,81,1,242.35,14,2,Lost / At Risk
16216,267,1,914.9300000000001,37,2,Lost / At Risk
16217,235,2,304.25,13,2,Lost / At Risk
16218,30,7,3084.68,56,3,Champions
16221,37,3,864.86,90,1,Champions
16222,318,1,846.72,120,1,Lost / At Risk
16224,57,4,1295.3,90,1,Loyal Customers
16225,45,5,1096.32,109,1,Champions
16226,203,3,255.12,6,2,Lost / At Risk
16227,225,1,314.22,6,2,Lost / At Risk
16229,87,2,1010.6,46,1,Loyal Customers
16230,190,2,542.03,32,2,Lost / At Risk
16232,44,4,990.88,24,1,Champions
16233,71,3,536.6800000000001,22,1,Need Attention
16235,41,5,867.3100000000001,42,1,Champions
16236,78,1,432.2,20,2,Lost / At Risk
16239,57,2,414.2,18,2,Need Attention
16240,24,2,3718.8,126,1,Champions
16241,10,13,2607.87,347,3,Champions
16242,8,7,3603.21,184,3,Champions
16243,34,2,409.1,49,0,Potential Loyalists
16244,212,2,1522.75,88,1,Loyal Customers
16245,24,3,1413.66,80,1,Champions
16247,170,1,114.56,16,2,Lost / At Risk
16248,62,1,152.94,7,2,Need Attention
16249,53,5,1800.07,67,1,Loyal Customers
16250,261,2,389.44,22,2,Lost / At Risk
16253,67,2,3683.86,114,1,Loyal Customers
16255,17,8,2619.91,146,3,Champions
16256,267,1,752.4300000000001,13,2,Lost / At Risk
16257,177,1,46.95,2,2,Lost / At Risk
16258,45,5,5203.51,111,1,Champions
16260,51,1,1035.45,18,0,Potential Loyalists
16261,17,4,746.83,98,1,Champions
16265,9,9,5447.0,164,3,Champions
16266,74,7,861.89,44,1,Loyal Customers
16268,71,2,667.65,45,1,Need Attention
16270,353,1,1141.24,54,1,Lost / At Risk
16271,3,5,1429.24,89,3,Champions
16272,117,1,411.7,25,2,Lost / At Risk
16274,373,1,357.95,64,2,Lost / At Risk
16275,197,1,559.87,33,2,Lost / At Risk
16276,177,1,810.6,6,2,Lost / At Risk
16278,100,1,566.38,23,2,Lost / At Risk
16279,21,3,1509.58,102,1,Champions
16281,72,1,2062.06,17,1,Need Attention
16282,340,1,168.3,11,2,Lost / At Risk
16283,6,5,1570.81,117,3,Champions
16284,31,2,823.97,87,1,Champions
16287,170,1,142.5,8,2,Lost / At Risk
16292,122,1,302.25,17,2,Lost / At Risk
16293,22,10,2248.9900000000002,102,3,Champions
16295,10,4,1328.55,70,1,Champions
16297,269,1,301.9,20,2,Lost / At Risk
16298,23,3,598.2,22,0,Potential Loyalists
16302,127,1,233.22,11,2,Lost / At Risk
16303,26,3,5360.63,119,1,Champions
16305,139,1,361.22,22,2,Lost / At Risk
16306,214,6,632.27,36,1,Lost / At Risk
16308,38,4,2560.0,1,0,Champions
16309,106,2,706.57,39,1,Loyal Customers
16311,18,2,616.26,35,0,Potential Loyalists
16313,3,2,274.15000000000003,16,0,Potential Loyalists
16315,331,1,226.37,14,2,Lost / At Risk
16316,64,8,2938.91,120,3,Loyal Customers
16317,120,3,1341.65,64,1,Loyal Customers
16318,35,1,328.15000000000003,19,0,Potential Loyalists
16319,218,1,404.40000000000003,3,2,Lost / At Risk
16320,172,2,1038.46,56,1,Loyal Customers
16321,72,5,373.65000000000003,7,2,Need Attention
16322,1,2,326.75,28,0,Potential Loyalists
16323,196,1,207.50000000000003,1,2,Lost / At Risk
16324,128,3,428.68,100,1,Lost / At Risk
16325,47,3,594.24,14,0,Potential Loyalists
16326,6,14,3110.96,158,3,Champions
16327,14,6,3844.2200000000003,142,3,Champions
16330,18,3,251.91,39,0,Potential Loyalists
16332,28,7,1593.2,125,3,Champions
16333,8,22,26626.8,9,3,Champions
16337,37,1,151.05,10,2,Potential Loyalists
16338,157,1,214.8,11,2,Lost / At Risk
16339,284,1,109.95,17,2,Lost / At Risk
16340,107,1,549.07,124,1,Lost / At Risk
16341,25,4,1971.8700000000001,60,1,Champions
16342,75,4,322.41,10,2,Need Attention
16343,16,2,370.48,29,0,Potential Loyalists
16344,158,1,101.10000000000001,1,2,Lost / At Risk
16345,44,1,575.41,35,0,Potential Loyalists
16347,11,2,887.65,61,0,Champions
16348,32,7,1469.45,157,3,Champions
16349,291,1,53.5,9,2,Lost / At Risk
16350,21,4,1116.47,40,1,Champions
16351,333,1,153.9,8,2,Lost / At Risk
16352,18,2,494.44,28,0,Potential Loyalists
16353,4,23,6675.71,51,3,Champions
16354,63,2,395.8,38,1,Need Attention
16356,198,3,211.77,20,2,Lost / At Risk
16357,33,3,658.88,31,0,Potential Loyalists
16358,1,4,2027.5,82,3,Champions
16359,7,9,1750.92,39,3,Champions
16360,5,6,3512.53,365,3,Champions
16361,10,4,896.66,87,0,Champions
16362,32,5,734.77,58,1,Champions
16363,53,1,109.36000000000001,5,2,Need Attention
16364,12,2,707.04,48,0,Champions
16365,18,9,1540.42,45,3,Champions
16366,19,1,327.3,18,0,Potential Loyalists
16367,37,2,804.49,123,1,Champions
16368,2,2,497.43,58,0,Potential Loyalists
16369,18,3,1553.66,91,1,Champions
16370,82,4,1320.56,143,1,Loyal Customers
16372,33,2,367.93,86,0,Potential Loyalists
16374,66,2,473.03,101,1,Need Attention
16376,9,2,987.01,104,0,Champions
16377,267,1,676.2,5,2,Lost / At Risk
16378,247,3,362.95,22,2,Lost / At Risk
16379,4,4,2157.4,87,3,Champions
16380,61,1,1780.59,28,1,Need Attention
16383,75,2,668.36,80,1,Need Attention
16384,90,2,584.5,33,1,Lost / At Risk
16385,60,3,555.89,52,1,Need Attention
16386,29,2,317.2,76,0,Potential Loyalists
16387,323,1,94.36,4,2,Lost / At Risk
16389,53,4,1382.0700000000002,33,1,Loyal Customers
16392,270,1,221.19,41,2,Lost / At Risk
16393,2,13,3046.21,120,3,Champions
16394,57,5,1555.34,61,1,Loyal Customers
16395,61,5,1486.9,150,1,Loyal Customers
16398,154,2,1705.8,75,1,Loyal Customers
16399,19,2,408.57,68,0,Potential Loyalists
16400,95,1,303.93,28,2,Lost / At Risk
16401,1,12,4098.32,66,3,Champions
16402,265,2,299.6,55,2,Lost / At Risk
16403,312,1,177.5,10,2,Lost / At Risk
16404,70,1,443.05,23,2,Need Attention
16405,302,2,167.25,3,2,Lost / At Risk
16406,19,1,163.07,54,0,Potential Loyalists
16407,13,10,2126.93,99,3,Champions
16409,36,5,2028.88,145,1,Champions
16411,19,2,214.65,41,0,Potential Loyalists
16412,54,1,151.83,25,2,Need Attention
16413,57,1,262.2,30,2,Need Attention
16414,22,2,126.25,5,2,Potential Loyalists
16415,44,1,210.35,45,0,Potential Loyalists
16416,27,3,1051.4,59,1,Champions
16418,45,3,675.27,76,1,Champions
16419,113,6,972.23,36,1,Loyal Customers
16422,17,51,34684.4,68,3,Champions
16423,25,1,346.12,18,0,Potential Loyalists
16424,191,1,133.56,5,2,Lost / At Risk
16425,302,1,302.7,21,2,Lost / At Risk
16426,2,10,1908.25,211,3,Champions
16427,263,2,241.06,8,2,Lost / At Risk
16429,106,1,284.55,2,2,Lost / At Risk
16430,57,1,300.85,6,2,Need Attention
16431,213,3,642.81,51,1,Lost / At Risk
16432,64,1,287.40000000000003,8,2,Need Attention
16433,28,1,184.26,17,0,Potential Loyalists
16434,29,7,1522.25,88,1,Champions
16438,6,5,798.35,74,0,Champions
16440,8,5,3640.67,186,3,Champions
16441,67,2,381.2,22,2,Need Attention
16442,2,3,616.79,161,0,Potential Loyalists
16444,46,4,654.67,68,1,Potential Loyalists
16445,34,1,230.51,62,0,Potential Loyalists
16446,1,2,168472.5,3,3,Champions
16447,136,1,259.01,34,2,Lost / At Risk
16448,198,1,188.89000000000001,19,2,Lost / At Risk
16449,198,2,707.69,40,1,Loyal Customers
16450,150,1,311.92,11,2,Lost / At Risk
16451,88,1,266.97,14,2,Lost / At Risk
16454,45,2,6.9,2,2,Potential Loyalists
16455,64,7,1841.18,69,1,Loyal Customers
16456,99,5,2158.37,80,1,Loyal Customers
16457,218,1,208.36,9,2,Lost / At Risk
16458,3,18,3482.7400000000002,52,3,Champions
16460,28,3,814.72,128,1,Champions
16461,178,1,151.42,31,2,Lost / At Risk
16462,74,3,136.0,1,2,Need Attention
16463,21,4,1422.4,74,1,Champions
16464,20,3,1314.68,152,1,Champions
16466,34,7,1603.46,103,1,Champions
16468,74,1,74.9,2,2,Need Attention
16469,24,4,650.43,148,1,Potential Loyalists
16470,52,4,762.39,120,1,Loyal Customers
16471,275,1,223.95000000000002,13,2,Lost / At Risk
16473,165,3,316.11,18,2,Lost / At Risk
16474,7,7,1871.5,237,3,Champions
16475,88,4,544.3,23,1,Lost / At Risk
16477,64,7,2494.46,111,1,Loyal Customers
16478,25,3,331.0,15,0,Potential Loyalists
16479,10,2,300.83,35,0,Potential Loyalists
16480,76,1,769.29,51,1,Need Attention
16482,16,1,220.62,18,0,Potential Loyalists
16483,192,1,139.35,19,2,Lost / At Risk
16484,174,2,404.3,25,2,Lost / At Risk
16485,77,1,363.65,41,2,Lost / At Risk
16488,33,3,498.8,28,0,Potential Loyalists
16491,47,1,731.5,39,0,Potential Loyalists
16493,80,4,1351.63,40,1,Loyal Customers
16494,297,1,826.53,47,1,Lost / At Risk
16495,3,3,684.41,78,0,Champions
16496,9,3,1599.52,92,1,Champions
16497,50,6,2965.69,128,1,Champions
16498,161,2,100.97,15,2,Lost / At Risk
16499,360,2,365.45,18,2,Lost / At Risk
16500,5,6,400.86,8,0,Potential Loyalists
16503,107,4,1431.93,71,1,Loyal Customers
16504,25,1,484.38,76,0,Potential Loyalists
16505,32,1,777.6,4,2,Potential Loyalists
